日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/01/02,"18,470,566","813,465,904",43.80,44.15,43.80,44.10,+0.40,"6,251",
109/01/03,"18,387,114","807,459,827",44.15,44.25,43.45,43.95,-0.15,"6,733",
109/01/06,"13,867,625","602,752,323",43.50,43.70,43.30,43.45,-0.50,"5,566",
109/01/07,"14,185,347","616,059,913",43.45,43.60,43.20,43.60,+0.15,"4,739",
109/01/08,"13,465,670","583,893,343",43.15,43.55,43.15,43.40,-0.20,"4,685",
109/01/09,"17,899,047","777,095,165",43.40,43.60,43.30,43.45,+0.05,"4,299",
109/01/10,"12,755,874","554,204,406",43.45,43.50,43.35,43.50,+0.05,"3,188",
109/01/13,"23,870,603","1,051,194,288",43.75,44.25,43.65,44.25,+0.75,"6,532",
109/01/14,"20,357,664","904,504,264",44.25,44.55,44.25,44.55,+0.30,"5,770",
109/01/15,"23,662,867","1,053,815,288",44.55,44.70,44.30,44.55, 0.00,"7,657",
109/01/16,"14,814,952","662,036,531",44.50,44.95,44.45,44.75,+0.20,"5,776",
109/01/17,"9,522,761","426,564,174",44.90,44.90,44.65,44.90,+0.15,"4,164",
109/01/20,"8,870,270","398,481,034",44.95,45.00,44.85,44.95,+0.05,"3,320",
109/01/30,"64,150,715","2,725,362,280",42.70,43.05,41.60,41.85,-3.10,"19,930",
109/01/31,"26,430,159","1,116,222,284",41.75,42.50,41.75,42.05,+0.20,"8,709",
109/02/03,"23,001,298","942,583,933",40.50,41.65,40.10,41.55,-0.50,"8,088",
109/02/04,"20,790,788","878,703,530",41.60,42.70,41.60,42.40,+0.85,"8,133",
109/02/05,"15,228,671","644,977,888",42.50,42.65,41.95,42.35,-0.05,"5,257",
109/02/06,"14,063,043","603,883,999",42.50,43.10,42.45,43.00,+0.65,"4,029",
109/02/07,"13,537,254","574,693,939",42.20,42.70,42.05,42.50,-0.50,"4,510",
109/02/10,"12,820,414","541,670,664",42.00,42.60,41.70,42.40,-0.10,"4,073",
109/02/11,"15,825,702","675,999,276",42.50,42.90,42.50,42.60,+0.20,"4,608",
109/02/12,"14,367,529","615,124,852",42.60,43.00,42.60,42.80,+0.20,"3,855",
109/02/13,"18,326,337","790,906,891",42.80,43.45,42.80,43.15,+0.35,"6,489",
109/02/14,"9,297,256","402,285,311",43.20,43.40,43.15,43.20,+0.05,"3,502",
109/02/17,"10,347,058","444,890,344",42.80,43.10,42.75,43.00,-0.20,"3,109",
109/02/18,"9,220,879","396,963,797",43.00,43.20,42.90,43.05,+0.05,"2,509",
109/02/19,"12,463,648","539,911,116",43.10,43.50,43.10,43.40,+0.35,"4,144",
109/02/20,"10,840,090","470,884,644",43.55,43.80,43.15,43.15,-0.25,"3,693",
109/02/21,"10,565,795","456,575,839",43.15,43.35,43.05,43.25,+0.10,"2,771",
109/02/24,"12,606,292","541,934,056",43.00,43.20,42.80,43.00,-0.25,"4,073",
109/02/25,"17,268,484","737,292,511",42.35,43.00,42.30,42.70,-0.30,"7,454",
109/02/26,"20,869,167","883,113,162",42.15,42.60,42.10,42.20,-0.50,"6,656",
109/02/27,"15,386,463","650,149,283",42.20,42.40,42.05,42.25,+0.05,"5,246",
109/03/02,"19,464,670","820,634,945",41.40,42.60,41.40,42.25, 0.00,"6,713",
109/03/03,"14,474,150","618,431,178",42.60,42.90,42.50,42.65,+0.40,"4,446",
109/03/04,"9,537,433","408,263,824",42.60,42.95,42.60,42.85,+0.20,"3,002",
109/03/05,"10,483,070","451,950,451",42.90,43.30,42.85,43.30,+0.45,"4,048",
109/03/06,"13,206,384","566,064,257",43.20,43.20,42.50,42.85,-0.45,"4,208",
109/03/09,"21,445,731","901,372,833",42.20,42.40,41.70,41.85,-1.00,"7,179",
109/03/10,"18,373,010","763,447,320",41.20,41.90,41.20,41.60,-0.25,"6,656",
109/03/11,"15,028,516","630,516,266",42.00,42.25,41.70,41.80,+0.20,"5,633",
109/03/12,"29,637,367","1,215,770,160",41.70,41.80,40.40,40.75,-1.05,"10,800",
109/03/13,"42,284,434","1,653,643,838",39.00,40.55,38.30,40.25,-0.50,"14,369",
109/03/16,"20,548,943","811,674,382",40.25,40.25,38.85,38.85,-1.40,"7,705",
109/03/17,"43,649,794","1,649,530,268",38.00,38.20,37.45,37.60,-1.25,"13,944",
109/03/18,"36,467,777","1,343,606,922",37.30,37.50,36.00,36.00,-1.60,"15,058",
109/03/19,"36,658,794","1,251,104,218",34.90,34.90,33.35,33.60,-2.40,"16,611",
109/03/20,"32,820,319","1,184,241,762",34.15,36.95,34.15,36.95,+3.35,"11,214",
109/03/23,"30,694,697","1,107,450,069",35.80,36.95,34.50,36.10,-0.85,"8,200",
109/03/24,"23,929,371","915,895,081",38.30,38.70,37.80,38.25,+2.15,"9,572",
109/03/25,"17,956,597","701,750,294",39.05,39.50,38.70,38.80,+0.55,"7,400",
109/03/26,"17,364,088","676,632,258",39.50,39.50,38.55,38.60,-0.20,"5,675",
109/03/27,"14,154,796","553,157,694",39.30,39.45,38.80,38.95,+0.35,"4,980",
109/03/30,"11,479,147","445,447,560",38.25,39.20,38.00,39.15,+0.20,"4,593",
109/03/31,"17,002,298","668,791,722",39.25,39.50,39.00,39.50,+0.35,"5,348",
109/04/01,"12,970,346","507,742,437",39.50,39.55,39.00,39.00,-0.50,"4,509",
109/04/06,"12,469,065","486,703,606",39.50,39.55,38.50,39.05,+0.05,"4,300",
109/04/07,"17,317,268","690,581,320",39.60,40.10,39.50,39.95,+0.90,"6,715",
109/04/08,"19,695,492","805,308,322",40.00,41.20,40.00,41.00,+1.05,"8,138",
109/04/09,"14,118,997","574,865,574",41.00,41.10,40.50,40.55,-0.45,"6,059",
109/04/10,"7,289,095","297,972,795",40.60,41.00,40.60,41.00,+0.45,"2,613",
109/04/13,"5,565,821","227,706,823",40.80,41.10,40.70,40.80,-0.20,"2,443",
109/04/14,"15,494,328","641,107,803",40.80,41.80,40.80,41.65,+0.85,"6,116",
109/04/15,"19,431,503","814,365,648",41.90,42.05,41.80,41.80,+0.15,"8,917",
109/04/16,"13,136,721","549,857,838",41.45,42.10,41.35,41.85,+0.05,"4,510",
109/04/17,"13,674,541","576,751,822",42.20,42.40,41.95,42.00,+0.15,"5,119",
109/04/20,"10,237,650","433,091,189",42.20,42.50,42.10,42.35,+0.35,"5,291",
109/04/21,"17,436,480","730,722,475",42.35,42.45,41.60,41.80,-0.55,"7,727",
109/04/22,"12,760,896","529,747,313",41.40,41.70,41.25,41.60,-0.20,"5,725",
109/04/23,"16,668,832","700,507,486",41.60,42.40,41.60,42.15,+0.55,"9,521",
109/04/24,"9,369,114","393,496,549",42.15,42.20,41.70,42.00,-0.15,"5,481",
109/04/27,"14,249,222","599,656,974",42.25,42.40,42.00,42.00, 0.00,"5,519",
109/04/28,"9,714,821","408,714,019",42.30,42.30,41.85,42.25,+0.25,"4,699",
109/04/29,"13,649,106","579,815,570",42.30,42.55,42.25,42.55,+0.30,"5,259",
109/04/30,"18,924,976","816,168,818",42.55,43.35,42.55,43.20,+0.65,"6,948",
109/05/04,"18,229,830","769,716,744",41.60,42.65,41.60,42.20,-1.00,"7,154",
109/05/05,"14,616,480","625,624,459",42.30,43.05,42.30,42.85,+0.65,"6,366",
109/05/06,"10,809,816","460,727,235",42.55,42.95,42.30,42.60,-0.25,"5,114",
109/05/07,"9,145,536","391,839,031",42.80,43.10,42.50,42.70,+0.10,"3,762",
109/05/08,"11,586,777","497,571,291",43.10,43.10,42.75,43.00,+0.30,"3,544",
109/05/11,"12,671,272","548,148,231",43.20,43.45,43.15,43.15,+0.15,"4,745",
109/05/12,"10,886,203","466,860,003",42.75,43.10,42.75,42.95,-0.20,"4,979",
109/05/13,"16,361,936","695,975,641",42.70,42.90,42.30,42.90,-0.05,"7,256",
109/05/14,"15,587,566","661,439,971",42.55,42.80,42.20,42.60,-0.30,"6,702",
109/05/15,"9,148,609","387,916,013",42.65,42.75,42.25,42.30,-0.30,"4,379",
109/05/18,"10,674,074","452,028,641",42.00,42.70,42.00,42.35,+0.05,"5,151",
109/05/19,"21,443,073","922,409,089",42.90,43.20,42.70,43.00,+0.65,"8,733",
109/05/20,"11,157,906","480,344,408",43.20,43.20,42.90,42.90,-0.10,"4,058",
109/05/21,"12,472,312","536,956,066",43.00,43.15,42.80,43.00,+0.10,"6,587",
109/05/22,"12,617,893","539,523,175",43.00,43.10,42.60,42.65,-0.35,"5,235",
109/05/25,"11,390,429","483,814,432",42.65,42.70,42.20,42.65, 0.00,"5,049",
109/05/26,"14,316,519","615,746,367",42.95,43.20,42.80,43.00,+0.35,"5,560",
109/05/27,"11,688,598","500,802,504",42.70,43.10,42.70,42.85,-0.15,"7,025",
109/05/28,"16,239,519","691,419,332",42.85,42.90,42.35,42.35,-0.50,"7,015",
109/05/29,"37,201,707","1,583,278,087",42.35,42.80,42.25,42.55,+0.20,"5,711",
109/06/01,"13,078,634","563,016,744",42.95,43.15,42.75,43.10,+0.55,"6,028",
109/06/02,"12,568,609","543,078,464",43.15,43.30,43.05,43.30,+0.20,"6,184",
109/06/03,"18,791,075","820,378,010",43.50,43.90,43.40,43.65,+0.35,"8,453",
109/06/04,"13,868,624","603,196,516",44.00,44.00,43.30,43.40,-0.25,"6,031",
109/06/05,"8,873,983","386,149,271",43.50,43.65,43.35,43.65,+0.25,"4,817",
109/06/08,"15,341,602","670,784,440",43.75,43.95,43.50,43.95,+0.30,"5,785",
109/06/09,"14,104,400","617,295,643",43.65,43.90,43.60,43.90,-0.05,"6,513",
109/06/10,"22,750,386","999,014,263",43.75,44.15,43.50,44.00,+0.10,"9,742",
109/06/11,"16,466,320","719,101,496",43.90,44.05,43.30,43.30,-0.70,"9,121",
109/06/12,"21,783,848","933,217,214",42.50,43.00,42.45,42.90,-0.40,"8,779",
109/06/15,"17,874,614","762,470,767",42.75,42.95,42.50,42.50,-0.40,"8,950",
109/06/16,"11,897,301","510,156,938",42.75,43.15,42.70,42.85,+0.35,"8,204",
109/06/17,"14,696,654","626,818,544",42.80,42.85,42.55,42.85, 0.00,"8,539",
109/06/18,"10,558,799","450,935,298",42.85,42.90,42.60,42.70,-0.15,"6,118",
109/06/19,"25,125,556","1,073,041,829",42.80,43.20,42.55,42.55,-0.15,"9,486",
109/06/22,"12,590,838","538,775,823",42.85,43.10,42.65,42.90,+0.35,"6,717",
109/06/23,"14,116,429","604,267,273",43.00,43.00,42.70,42.70,-0.20,"7,036",
109/06/24,"14,382,227","615,991,311",42.90,43.00,42.70,42.85,+0.15,"8,189",
109/06/29,"13,244,414","565,549,779",42.60,42.85,42.60,42.65,-0.20,"5,813",
109/06/30,"12,448,715","532,833,070",42.90,42.90,42.75,42.75,+0.10,"4,973",
109/07/01,"16,849,718","724,826,902",42.75,43.20,42.70,43.10,+0.35,"7,420",
109/07/02,"18,208,381","792,183,247",43.20,43.70,43.00,43.60,+0.50,"6,053",
109/07/03,"20,191,659","886,893,826",43.80,44.05,43.80,43.95,+0.35,"5,748",
109/07/06,"21,176,594","939,084,941",44.00,44.50,44.00,44.40,+0.45,"8,005",
109/07/07,"19,194,610","850,838,356",44.40,44.55,44.05,44.50,+0.10,"6,925",
109/07/08,"23,461,258","1,054,913,481",44.40,45.15,44.35,45.15,+0.65,"8,787",
109/07/09,"21,763,786","986,948,925",45.40,45.45,45.15,45.30,+0.15,"7,650",
109/07/10,"17,481,909","789,085,576",45.30,45.35,44.95,44.95,-0.35,"6,227",
109/07/13,"13,284,482","599,667,540",45.00,45.30,44.90,45.20,+0.25,"4,475",
109/07/14,"12,095,615","547,237,928",45.10,45.40,45.05,45.30,+0.10,"4,083",
109/07/15,"26,551,742","1,209,835,417",45.40,45.75,45.30,45.60,+0.30,"6,106",
109/07/16,"36,668,838","1,638,986,350",45.45,45.45,44.40,44.50,-1.10,"11,916",
109/07/17,"14,423,247","647,163,369",44.85,45.10,44.65,44.80,+0.30,"5,956",
109/07/20,"15,003,737","676,857,015",44.80,45.25,44.75,45.10,+0.30,"4,973",
109/07/21,"31,577,801","1,439,901,509",45.25,45.80,45.20,45.55,+0.45,"8,427",
109/07/22,"16,703,486","759,777,371",45.40,45.75,45.30,45.50,-0.05,"7,502",
109/07/23,"14,367,522","654,266,106",45.50,45.65,45.20,45.60,+0.10,"5,572",
109/07/24,"11,746,156","531,616,970",45.30,45.45,45.00,45.00,-0.60,"4,674",
109/07/27,"13,606,623","609,540,860",44.95,45.25,44.60,44.60,-0.40,"4,669",
109/07/28,"18,757,943","834,387,411",44.40,44.95,44.00,44.50,-0.10,"6,219",
109/07/29,"17,660,823","796,400,935",44.50,45.25,44.35,45.05,+0.55,"5,792",
109/07/30,"10,024,771","453,239,486",45.20,45.40,44.95,45.35,+0.30,"3,433",
109/07/31,"11,621,829","525,614,955",45.35,45.50,45.00,45.00,-0.35,"5,178",
109/08/03,"13,546,103","607,768,472",45.00,45.00,44.70,44.95,-0.05,"4,608",
109/08/04,"22,411,736","1,014,307,711",44.95,45.65,44.95,45.40,+0.45,"6,280",
