日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/01/02,"6,237,434","2,758,621,262",445.00,446.00,440.50,441.50,-2.00,"4,171",
109/01/03,"12,375,266","5,364,928,476",445.00,445.50,423.00,434.50,-7.00,"9,265",
109/01/06,"8,520,516","3,632,830,840",428.00,431.50,424.00,424.00,-10.50,"6,039",
109/01/07,"11,707,155","4,982,703,572",428.00,431.00,418.00,426.00,+2.00,"7,952",
109/01/08,"9,695,448","4,178,143,323",426.00,436.50,424.00,430.50,+4.50,"6,606",
109/01/09,"7,061,194","3,077,279,278",435.00,439.00,432.50,437.00,+6.50,"4,873",
109/01/10,"7,882,248","3,401,903,337",439.50,441.00,426.00,432.00,-5.00,"5,974",
109/01/13,"10,239,998","4,358,608,124",432.00,435.00,422.00,422.00,-10.00,"8,127",
109/01/14,"19,437,055","8,113,096,100",422.50,424.50,412.50,416.00,-6.00,"12,927",
109/01/15,"26,086,092","10,741,727,720",409.00,419.00,406.50,416.00, 0.00,"17,129",
109/01/16,"13,075,722","5,495,435,494",419.00,423.50,415.00,421.00,+5.00,"8,603",
109/01/17,"8,818,316","3,724,242,970",428.00,428.00,418.50,420.50,-0.50,"5,956",
109/01/20,"6,172,773","2,590,427,739",421.00,422.00,417.00,419.00,-1.50,"4,178",
109/01/30,"22,330,256","8,733,286,560",400.00,400.50,382.50,383.50,-35.50,"14,587",
109/01/31,"10,439,123","4,053,010,283",385.00,393.00,382.00,388.00,+4.50,"6,604",
109/02/03,"10,641,830","4,039,690,053",376.50,387.00,373.00,382.00,-6.00,"6,696",
109/02/04,"9,511,276","3,714,645,692",384.00,396.50,384.00,390.50,+8.50,"6,475",
109/02/05,"16,355,382","6,272,530,188",390.50,390.50,378.50,381.00,-9.50,"11,107",
109/02/06,"10,507,866","4,040,943,705",381.00,390.50,380.00,382.00,+1.00,"7,266",
109/02/07,"10,226,510","3,905,283,810",380.50,385.50,379.00,381.00,-1.00,"6,890",
109/02/10,"11,049,172","4,211,632,204",377.50,386.50,375.00,380.00,-1.00,"7,215",
109/02/11,"11,384,133","4,418,605,620",382.00,391.50,382.00,390.00,+10.00,"7,917",
109/02/12,"13,600,808","5,440,307,816",398.00,403.50,395.00,401.50,+11.50,"8,503",
109/02/13,"15,526,270","6,348,760,210",408.50,412.00,406.50,408.50,+7.00,"8,732",
109/02/14,"9,177,582","3,724,845,554",407.00,408.00,403.50,405.50,-3.00,"6,104",
109/02/17,"9,237,824","3,669,593,100",397.50,399.50,394.00,398.00,-7.50,"6,894",
109/02/18,"7,500,223","2,956,294,585",394.00,396.50,392.00,392.00,-6.00,"5,297",
109/02/19,"9,008,260","3,519,298,920",395.00,396.00,387.50,388.50,-3.50,"6,307",
109/02/20,"8,177,571","3,199,218,235",391.50,394.00,387.50,394.00,+5.50,"5,293",
109/02/21,"7,800,080","3,038,322,028",394.00,394.00,388.00,388.00,-6.00,"6,438",
109/02/24,"13,117,425","4,973,563,735",382.50,384.50,376.00,377.00,-11.00,"8,825",
109/02/25,"10,230,047","3,865,178,360",374.50,383.00,371.00,378.50,+1.50,"7,545",
109/02/26,"10,994,144","4,135,433,490",375.00,380.00,373.00,375.00,-3.50,"7,002",
109/02/27,"14,733,370","5,392,264,050",376.00,378.00,360.00,360.00,-15.00,"9,355",
109/03/02,"11,727,602","4,237,999,575",356.00,368.00,353.50,363.00,+3.00,"7,845",
109/03/03,"10,014,005","3,747,508,875",373.00,378.50,371.00,372.00,+9.00,"6,126",
109/03/04,"10,894,688","4,012,499,436",371.50,372.50,364.00,370.50,-1.50,"5,720",
109/03/05,"11,305,601","4,317,208,665",377.50,385.00,376.00,385.00,+14.50,"7,410",
109/03/06,"7,682,406","2,914,891,650",380.00,382.50,376.50,378.50,-6.50,"5,211",
109/03/09,"11,652,891","4,271,197,888",368.50,371.00,361.00,366.50,-12.00,"7,613",
109/03/10,"11,832,469","4,357,631,145",363.50,373.50,362.00,373.50,+7.00,"7,776",
109/03/11,"9,371,669","3,471,915,840",373.50,377.00,362.00,363.00,-10.50,"6,371",
109/03/12,"19,312,208","6,651,230,970",356.00,358.50,336.00,336.00,-27.00,"12,801",
109/03/13,"23,633,277","7,679,822,957",307.50,348.00,305.00,341.00,+5.00,"15,128",
109/03/16,"12,157,253","4,020,202,713",333.00,342.50,320.00,320.00,-21.00,"8,087",
109/03/17,"14,400,860","4,580,804,120",308.00,328.50,308.00,315.50,-4.50,"9,491",
109/03/18,"14,131,612","4,441,650,824",315.50,321.50,301.50,301.50,-14.00,"9,639",
109/03/19,"25,712,419","7,248,969,225",291.00,298.50,273.00,274.00,-27.50,"16,966",
109/03/20,"17,586,676","5,245,651,976",296.00,301.00,287.00,301.00,+27.00,"8,826",
109/03/23,"21,198,004","6,537,935,776",307.00,314.00,296.00,308.00,+7.00,"14,232",
109/03/24,"13,447,078","4,486,612,738",336.00,338.50,326.00,330.00,+22.00,"8,947",
109/03/25,"20,283,591","6,973,782,076",348.00,353.00,330.00,334.50,+4.50,"13,754",
109/03/26,"11,554,093","3,906,131,492",339.00,345.00,328.00,343.50,+9.00,"8,461",
109/03/27,"13,224,545","4,583,620,030",359.50,359.50,336.50,340.00,-3.50,"9,161",
109/03/30,"11,164,349","3,697,049,811",329.50,336.50,323.00,336.50,-3.50,"7,513",
109/03/31,"10,956,002","3,640,562,391",339.00,343.50,326.00,327.50,-9.00,"7,793",
109/04/01,"6,677,209","2,209,097,396",333.00,334.00,325.50,334.00,+6.50,"4,960",
109/04/06,"8,234,391","2,805,449,722",346.00,346.00,336.50,341.00,+7.00,"5,494",
109/04/07,"10,214,322","3,551,388,356",348.00,350.00,346.00,347.00,+6.00,"5,632",
109/04/08,"6,885,590","2,399,316,273",346.00,352.00,345.00,349.50,+2.50,"4,941",
109/04/09,"8,237,776","2,892,865,250",356.00,356.00,347.50,351.50,+2.00,"5,200",
109/04/10,"6,619,621","2,318,809,264",352.50,352.50,348.00,350.00,-1.50,"4,052",
109/04/13,"7,148,004","2,515,220,408",349.00,354.50,348.50,351.50,+1.50,"4,177",
109/04/14,"13,578,196","4,929,041,591",354.00,368.50,353.50,365.50,+14.00,"8,960",
109/04/15,"8,890,815","3,253,892,664",370.00,370.50,363.50,365.50, 0.00,"5,873",
109/04/16,"6,871,648","2,491,533,020",361.00,365.50,360.50,361.50,-4.00,"4,174",
109/04/17,"13,317,197","4,923,770,465",379.00,379.00,363.00,368.00,+6.50,"8,819",
109/04/20,"5,979,488","2,213,219,259",371.00,373.50,366.50,370.00,+2.00,"3,799",
109/04/21,"11,421,460","4,098,032,604",367.00,367.00,352.00,353.50,-16.50,"8,627",
109/04/22,"12,142,371","4,208,265,880",350.00,352.00,342.00,346.00,-7.50,"9,299",
109/04/23,"8,791,011","3,063,268,876",347.50,351.00,344.00,351.00,+5.00,"5,965",
109/04/24,"6,025,467","2,112,875,917",351.00,353.00,348.00,348.50,-2.50,"4,076",
109/04/27,"13,194,986","4,820,204,264",357.00,374.00,355.50,372.00,+23.50,"9,305",
109/04/28,"10,769,852","3,988,722,587",374.50,375.00,363.50,375.00,+3.00,"7,675",
109/04/29,"31,507,975","12,411,291,051",400.00,400.00,386.50,398.00,+23.00,"21,633",
109/04/30,"22,045,679","9,056,156,448",412.00,415.50,405.00,415.00,+17.00,"14,050",
109/05/04,"11,748,303","4,709,062,700",404.00,405.00,398.00,399.50,-15.50,"8,589",
109/05/05,"7,287,899","2,917,832,410",403.50,405.50,396.00,401.50,+2.00,"5,685",
109/05/06,"10,340,772","4,204,073,308",405.00,409.50,401.50,408.00,+6.50,"6,072",
109/05/07,"8,184,230","3,379,054,800",412.00,415.00,411.00,411.00,+3.00,"5,478",
109/05/08,"6,884,964","2,852,857,389",415.00,418.00,411.50,411.50,+0.50,"4,489",
109/05/11,"6,480,940","2,658,770,900",415.50,415.50,407.00,410.00,-1.50,"4,593",
109/05/12,"5,093,041","2,075,357,228",408.00,409.50,404.00,407.00,-3.00,"3,520",
109/05/13,"11,287,740","4,685,732,680",408.50,420.00,407.00,420.00,+13.00,"7,564",
109/05/14,"8,304,088","3,425,799,668",417.00,419.00,406.50,411.00,-9.00,"6,379",
109/05/15,"5,826,797","2,391,258,070",414.00,415.50,404.50,411.00, 0.00,"4,110",
109/05/18,"25,672,990","11,420,605,156",452.00,452.00,436.50,440.50,+29.50,"16,188",
109/05/19,"23,381,164","10,775,474,986",462.50,464.00,458.00,462.00,+21.50,"14,326",
109/05/20,"18,969,567","8,904,290,369",467.00,479.00,464.00,470.00,+8.00,"12,582",
109/05/21,"9,455,736","4,403,000,074",470.00,472.00,460.50,464.50,-5.50,"6,202",
