日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/01/02,"398,147","2,010,990,735","5,055.00","5,090.00","5,015.00","5,030.00",+30.00,512,
109/01/03,"892,399","4,464,445,050","5,105.00","5,155.00","4,875.00","4,880.00",-150.00,940,
109/01/06,"1,276,386","6,039,163,500","4,780.00","4,865.00","4,680.00","4,695.00",-185.00,"1,398",
109/01/07,"856,521","4,041,020,800","4,740.00","4,785.00","4,640.00","4,740.00",+45.00,913,
109/01/08,"510,126","2,425,747,320","4,700.00","4,820.00","4,670.00","4,785.00",+45.00,586,
109/01/09,"522,955","2,536,195,801","4,870.00","4,880.00","4,815.00","4,865.00",+80.00,569,
109/01/10,"1,085,357","5,440,066,065","4,975.00","5,085.00","4,935.00","5,065.00",+200.00,"1,385",
109/01/13,"700,625","3,547,953,125","5,150.00","5,165.00","4,990.00","5,050.00",-15.00,894,
109/01/14,"801,226","4,124,328,900","5,110.00","5,210.00","5,095.00","5,180.00",+130.00,960,
109/01/15,"877,682","4,419,747,490","5,130.00","5,145.00","4,980.00","4,985.00",-195.00,"1,032",
109/01/16,"735,534","3,667,161,020","4,965.00","5,040.00","4,895.00","5,015.00",+30.00,818,
109/01/17,"576,186","2,891,169,360","5,055.00","5,075.00","4,970.00","4,985.00",-30.00,508,
109/01/20,"444,325","2,215,860,750","5,000.00","5,015.00","4,965.00","4,975.00",-10.00,439,
109/01/30,"1,222,512","5,857,681,040","4,825.00","4,935.00","4,665.00","4,710.00",-265.00,"1,771",
109/01/31,"546,153","2,625,455,885","4,810.00","4,830.00","4,755.00","4,805.00",+95.00,781,
109/02/03,"699,133","3,249,466,750","4,635.00","4,700.00","4,550.00","4,700.00",-105.00,854,
109/02/04,"1,205,412","5,828,181,620","4,750.00","4,925.00","4,750.00","4,835.00",+135.00,"1,194",
109/02/05,"778,926","3,773,812,580","4,900.00","4,910.00","4,785.00","4,830.00",-5.00,953,
109/02/06,"642,861","3,085,067,250","4,800.00","4,855.00","4,725.00","4,845.00",+15.00,862,
109/02/07,"523,735","2,489,992,425","4,780.00","4,800.00","4,715.00","4,755.00",-90.00,816,
109/02/10,"707,517","3,312,172,995","4,630.00","4,750.00","4,575.00","4,750.00",-5.00,867,
109/02/11,"503,406","2,373,083,200","4,720.00","4,755.00","4,690.00","4,690.00",-60.00,713,
