日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/01/02,"7,278,644","310,131,372",42.60,42.70,42.50,42.55, 0.00,"2,915",
109/01/03,"13,218,013","564,770,451",42.65,42.85,42.55,42.80,+0.25,"5,294",
109/01/06,"15,638,272","662,334,809",42.60,42.60,42.25,42.25,-0.55,"5,825",
109/01/07,"9,665,368","407,993,676",42.25,42.40,42.10,42.20,-0.05,"4,076",
109/01/08,"16,128,074","675,308,511",42.00,42.00,41.80,41.80,-0.40,"6,100",
109/01/09,"11,479,072","481,716,474",42.00,42.05,41.85,42.00,+0.20,"4,899",
109/01/10,"16,788,228","705,599,736",42.00,42.10,41.95,42.05,+0.05,"5,610",
109/01/13,"24,958,859","1,065,850,628",42.40,42.90,42.40,42.85,+0.80,"8,979",
109/01/14,"20,215,614","867,674,161",43.05,43.05,42.65,42.85, 0.00,"6,650",
109/01/15,"11,983,617","513,156,892",43.00,43.00,42.70,42.90,+0.05,"4,504",
109/01/16,"11,374,198","487,648,910",42.80,42.95,42.70,42.95,+0.05,"4,429",
109/01/17,"14,646,572","629,664,696",43.00,43.10,42.90,43.10,+0.15,"5,523",
109/01/20,"14,093,702","607,266,715",43.10,43.15,43.00,43.10, 0.00,"5,599",
109/01/30,"60,719,128","2,496,397,398",41.95,41.95,40.55,40.60,-2.50,"21,033",
109/01/31,"24,590,700","1,003,628,503",40.65,41.15,40.55,40.65,+0.05,"9,259",
109/02/03,"27,390,891","1,095,389,623",40.00,40.25,39.65,40.20,-0.45,"10,547",
109/02/04,"16,293,668","660,574,189",40.20,40.85,40.05,40.70,+0.50,"5,750",
109/02/05,"14,600,793","596,192,063",40.80,41.00,40.50,40.95,+0.25,"5,507",
109/02/06,"14,920,902","616,439,231",41.10,41.50,41.10,41.50,+0.55,"5,185",
109/02/07,"13,451,984","552,151,001",41.15,41.20,40.90,41.05,-0.45,"4,404",
109/02/10,"10,902,984","445,154,444",40.70,40.95,40.55,40.90,-0.15,"3,715",
109/02/11,"18,278,678","760,542,413",41.35,41.80,41.35,41.65,+0.75,"6,328",
109/02/12,"16,604,326","695,464,907",41.90,42.05,41.65,41.80,+0.15,"6,218",
109/02/13,"9,296,205","387,480,810",41.90,41.95,41.55,41.60,-0.20,"3,879",
109/02/14,"6,511,628","270,913,081",41.50,41.70,41.45,41.65,+0.05,"2,437",
109/02/17,"8,534,426","353,074,344",41.50,41.50,41.30,41.40,-0.25,"3,249",
109/02/18,"8,379,100","345,979,858",41.35,41.50,41.15,41.50,+0.10,"3,190",
109/02/19,"9,651,480","401,849,429",41.55,41.80,41.35,41.75,+0.25,"3,991",
109/02/20,"10,083,940","420,399,471",41.80,41.90,41.55,41.60,-0.15,"4,056",
109/02/21,"9,757,302","403,598,454",41.40,41.50,41.30,41.30,-0.30,"3,596",
109/02/24,"19,099,477","781,008,157",41.00,41.10,40.75,40.85,-0.45,"6,770",
109/02/25,"12,097,487","492,178,667",40.50,40.85,40.45,40.70,-0.15,"5,377",
109/02/26,"16,561,684","671,293,278",40.40,40.75,40.30,40.65,-0.05,"5,689",
109/02/27,"38,869,901","1,562,575,512",40.70,40.75,40.00,40.05,-0.60,"14,664",
109/03/02,"46,167,731","1,822,885,454",39.00,40.00,39.00,39.50,-0.55,"18,415",
109/03/03,"22,652,833","903,130,520",39.80,40.00,39.80,39.80,+0.30,"7,906",
109/03/04,"17,659,638","702,251,620",39.65,39.90,39.60,39.75,-0.05,"5,431",
109/03/05,"10,482,185","420,503,943",40.10,40.20,40.00,40.15,+0.40,"3,510",
109/03/06,"31,591,049","1,250,187,210",39.85,39.95,39.50,39.50,-0.65,"12,233",
109/03/09,"49,790,636","1,925,522,173",39.00,39.00,38.30,38.55,-0.95,"20,451",
109/03/10,"30,264,086","1,177,337,088",38.30,39.30,38.30,39.00,+0.45,"10,631",
109/03/11,"27,116,731","1,054,699,459",39.00,39.15,38.55,38.60,-0.40,"9,549",
109/03/12,"51,516,707","1,946,835,395",38.50,38.50,37.50,37.50,-1.10,"19,225",
109/03/13,"56,222,628","2,012,960,153",35.70,37.00,35.00,37.00,-0.50,"19,497",
109/03/16,"36,139,465","1,302,986,990",36.70,36.70,35.70,35.80,-1.20,"14,036",
109/03/17,"47,110,829","1,648,759,300",35.00,35.40,34.80,35.00,-0.80,"15,797",
109/03/18,"36,276,918","1,263,780,681",35.05,35.15,34.55,34.65,-0.35,"13,239",
109/03/19,"51,152,800","1,737,992,623",34.05,34.25,33.80,34.00,-0.65,"17,289",
109/03/20,"46,218,860","1,625,277,293",34.35,35.80,34.35,35.10,+1.10,"14,225",
109/03/23,"20,202,138","692,974,742",34.15,34.70,33.95,34.15,-0.95,"7,969",
109/03/24,"23,633,810","827,466,244",34.80,35.30,34.65,34.65,+0.50,"7,530",
109/03/25,"24,031,348","852,042,049",35.35,35.80,35.10,35.30,+0.65,"8,241",
109/03/26,"15,037,487","531,317,425",35.55,35.55,35.05,35.25,-0.05,"4,993",
109/03/27,"24,014,782","860,853,792",35.80,36.05,35.60,35.80,+0.55,"7,749",
109/03/30,"14,437,669","512,018,409",35.20,35.80,35.00,35.80, 0.00,"4,879",
109/03/31,"22,078,895","784,154,800",36.00,36.10,35.20,35.30,-0.50,"6,674",
109/04/01,"11,102,464","392,858,424",35.35,35.60,35.15,35.25,-0.05,"3,529",
109/04/06,"27,794,930","980,693,872",35.85,35.90,35.00,35.05,-0.20,"8,182",
109/04/07,"21,590,889","760,984,334",35.50,35.60,34.90,35.35,+0.30,"7,850",
109/04/08,"19,165,464","684,517,406",35.35,35.95,35.30,35.75,+0.40,"6,185",
109/04/09,"14,218,695","514,181,027",36.10,36.30,36.05,36.20,+0.45,"5,550",
109/04/10,"30,765,179","1,153,325,973",36.60,38.00,36.60,37.80,+1.60,"12,601",
109/04/13,"14,516,466","544,108,827",37.90,37.95,37.25,37.40,-0.40,"6,112",
109/04/14,"20,900,183","790,785,354",37.50,38.10,37.40,38.00,+0.60,"6,773",
109/04/15,"17,651,239","674,075,109",38.25,38.35,38.05,38.30,+0.30,"8,002",
109/04/16,"18,844,965","711,053,110",37.80,37.85,37.60,37.80,-0.50,"6,204",
109/04/17,"22,486,374","862,889,066",38.10,38.75,38.10,38.20,+0.40,"7,386",
109/04/20,"14,203,510","540,738,427",38.20,38.30,37.95,38.00,-0.20,"3,623",
109/04/21,"20,046,565","746,713,872",37.90,37.95,36.90,37.00,-1.00,"7,798",
109/04/22,"13,152,910","484,964,203",36.70,37.20,36.55,37.20,+0.20,"4,742",
109/04/23,"10,311,126","384,563,929",37.05,37.60,37.00,37.25,+0.05,"3,364",
109/04/24,"6,609,832","245,477,111",37.30,37.35,37.00,37.05,-0.20,"2,426",
109/04/27,"14,557,482","550,226,716",37.50,38.00,37.35,38.00,+0.95,"5,206",
109/04/28,"11,350,825","431,772,491",38.20,38.20,37.90,38.00, 0.00,"4,348",
