日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/01/02,"8,367,940","1,145,220,734",138.50,140.00,134.50,137.50,+0.50,"5,077",
109/01/03,"8,104,843","1,090,645,619",138.50,139.00,131.00,133.00,-4.50,"5,037",
109/01/06,"4,783,341","632,346,012",132.50,134.00,130.00,132.00,-1.00,"2,669",
109/01/07,"6,375,215","830,963,338",133.50,134.50,128.00,129.50,-2.50,"3,675",
109/01/08,"4,217,512","540,349,536",128.00,130.00,127.00,127.00,-2.50,"2,561",
109/01/09,"6,373,682","835,636,178",129.00,133.00,129.00,131.00,+4.00,"3,653",
109/01/10,"3,293,758","426,396,040",131.00,131.50,128.50,129.00,-2.00,"2,113",
109/01/13,"6,990,704","929,021,540",130.50,134.50,129.50,134.50,+5.50,"4,151",
109/01/14,"7,607,648","1,030,102,128",135.00,136.50,133.00,136.00,+1.50,"4,679",
109/01/15,"5,096,045","681,783,485",136.00,136.50,132.00,132.00,-4.00,"3,262",
109/01/16,"2,774,448","370,459,750",132.00,135.00,132.00,134.50,+2.50,"1,747",
109/01/17,"4,396,778","593,274,916",135.00,136.00,133.00,135.50,+1.00,"2,670",
109/01/20,"3,721,947","505,488,292",135.50,136.50,134.50,136.00,+0.50,"2,166",
109/01/30,"6,277,961","771,210,218",123.00,124.00,122.50,122.50,-13.50,"3,476",
109/01/31,"12,939,066","1,513,742,680",122.50,122.50,113.50,115.50,-7.00,"7,473",
109/02/03,"11,557,952","1,273,739,000",110.00,114.00,105.50,112.00,-3.50,"5,878",
109/02/04,"9,057,681","1,064,512,720",114.50,120.00,114.00,119.50,+7.50,"4,817",
109/02/05,"6,531,760","773,451,200",119.00,120.50,116.00,118.50,-1.00,"4,321",
109/02/06,"4,681,368","564,066,396",119.50,121.50,119.00,121.00,+2.50,"2,721",
109/02/07,"3,789,578","449,028,990",119.00,120.00,117.50,117.50,-3.50,"2,067",
109/02/10,"5,942,730","696,462,640",114.50,120.50,112.50,117.50, 0.00,"4,346",
109/02/11,"3,580,933","430,441,353",119.00,121.50,119.00,120.50,+3.00,"2,298",
109/02/12,"9,581,915","1,205,483,705",121.50,128.50,121.00,127.50,+7.00,"5,986",
109/02/13,"5,074,284","648,229,568",127.50,130.00,126.50,127.50, 0.00,"3,471",
109/02/14,"2,714,321","348,043,088",127.00,129.50,127.00,128.50,+1.00,"2,032",
109/02/17,"5,834,318","748,294,179",127.50,131.00,126.50,128.50, 0.00,"4,092",
109/02/18,"3,250,071","417,061,588",128.50,129.50,127.00,128.50, 0.00,"2,180",
109/02/19,"3,748,066","478,542,409",128.00,129.00,126.50,127.50,-1.00,"2,275",
109/02/20,"3,609,946","466,108,114",128.50,131.00,127.50,127.50, 0.00,"2,349",
109/02/21,"3,930,191","496,162,967",127.50,129.00,125.00,125.50,-2.00,"2,824",
109/02/24,"2,963,612","372,785,415",124.00,127.00,123.50,126.50,+1.00,"1,848",
109/02/25,"2,196,649","277,312,923",125.00,128.00,124.00,127.00,+0.50,"1,388",
109/02/26,"3,348,010","427,930,290",126.00,129.50,126.00,128.00,+1.00,"2,318",
109/02/27,"4,999,111","616,368,320",128.50,129.50,119.00,120.00,-8.00,"3,428",
109/03/02,"4,517,923","535,802,293",116.00,121.00,114.50,119.00,-1.00,"2,656",
109/03/03,"4,175,094","519,062,562",122.50,126.50,122.00,123.50,+4.50,"2,639",
109/03/04,"2,436,143","298,185,515",122.50,124.00,121.00,122.50,-1.00,"1,459",
109/03/05,"3,943,980","487,796,000",124.00,125.00,122.50,123.50,+1.00,"2,272",
109/03/06,"4,627,930","579,947,750",123.50,127.00,123.00,125.50,+2.00,"2,765",
109/03/09,"5,429,262","657,856,178",124.50,125.00,119.00,119.00,-6.50,"3,494",
109/03/10,"5,838,244","718,165,000",118.50,126.00,118.00,125.50,+6.50,"3,834",
109/03/11,"4,266,570","535,095,528",126.00,126.50,124.50,125.50, 0.00,"2,654",
109/03/12,"9,787,521","1,142,571,211",123.00,123.50,113.50,115.50,-10.00,"6,208",
109/03/13,"8,928,214","940,858,040",106.00,109.00,104.00,109.00,-6.50,"4,648",
109/03/16,"4,064,281","436,792,724",108.50,110.50,104.50,104.50,-4.50,"2,568",
109/03/17,"5,420,656","552,891,000",97.20,106.00,97.20,101.00,-3.50,"3,149",
109/03/18,"5,210,896","537,576,556",101.50,105.50,100.00,100.00,-1.00,"3,359",
109/03/19,"6,533,924","609,594,060",98.50,99.70,90.00,90.00,-10.00,"3,994",
109/03/20,"6,004,631","582,638,214",94.20,99.00,94.20,97.50,+7.50,"4,293",
