日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
109/01/02,"1,211,244","177,766,612",145.50,148.00,144.00,146.00,+1.00,866,
109/01/03,"4,896,894","733,329,918",149.00,152.00,147.50,148.00,+2.00,"3,037",
109/01/06,"2,230,143","332,341,948",148.00,151.00,147.50,147.50,-0.50,"1,321",
109/01/07,"1,914,565","284,647,250",149.00,151.00,145.50,150.50,+3.00,"1,228",
109/01/08,"1,087,460","160,205,120",148.50,149.50,145.50,146.00,-4.50,774,
109/01/09,"3,502,267","532,003,084",151.00,153.50,149.00,153.00,+7.00,"2,416",
109/01/10,"1,292,239","197,901,567",153.50,154.00,151.50,153.50,+0.50,971,
109/01/13,"6,869,784","1,128,199,597",160.00,168.50,157.00,168.50,+15.00,"3,886",
109/01/14,"6,277,661","1,060,496,298",169.50,170.50,167.50,168.50, 0.00,"3,892",
109/01/15,"2,565,447","424,093,030",169.00,169.50,163.00,164.00,-4.50,"1,614",
109/01/16,"2,585,145","413,425,270",162.00,163.50,157.50,160.00,-4.00,"1,805",
109/01/17,"958,752","153,843,572",161.50,162.00,158.50,159.50,-0.50,815,
109/01/20,"3,606,399","563,169,739",161.00,162.50,158.00,158.50,-1.00,889,
109/01/30,"2,399,466","360,986,502",153.00,156.00,147.00,148.00,-10.50,"1,634",
109/01/31,"1,658,476","249,273,900",151.00,152.50,148.50,150.50,+2.50,"1,056",
109/02/03,"1,498,151","219,766,046",145.50,149.50,144.00,146.00,-4.50,"1,222",
109/02/04,"1,603,665","237,964,585",148.00,150.00,146.00,150.00,+4.00,871,
109/02/05,"2,338,395","351,116,736",151.50,153.00,148.50,151.00,+1.00,"1,397",
109/02/06,"3,801,433","587,282,548",153.50,156.50,151.50,155.00,+4.00,"2,173",
109/02/07,"2,989,803","459,268,359",158.00,158.00,150.00,151.50,-3.50,"1,763",
109/02/10,"1,760,239","265,425,850",150.00,153.00,149.50,149.50,-2.00,"1,052",
109/02/11,"1,439,040","217,792,120",150.50,153.00,150.00,152.00,+2.50,877,
109/02/12,"3,804,231","600,981,229",155.00,160.50,154.00,160.00,+8.00,"2,134",
109/02/13,"3,451,142","558,316,504",162.00,164.50,159.00,162.00,+2.00,"2,281",
109/02/14,"1,582,437","255,489,357",164.00,164.50,160.00,160.50,-1.50,946,
109/02/17,"1,548,425","247,898,135",160.00,162.00,158.50,162.00,+1.50,953,
109/02/18,"3,116,933","504,037,807",162.00,166.50,157.50,159.00,-3.00,"2,237",
109/02/19,"1,197,159","191,333,030",160.50,162.00,159.00,160.00,+1.00,816,
109/02/20,"2,153,875","348,112,058",162.00,165.00,159.00,160.00, 0.00,"1,591",
109/02/21,"1,072,705","170,035,534",161.50,161.50,157.00,157.00,-3.00,805,
109/02/24,"1,963,817","298,515,954",154.50,155.50,150.00,151.00,-6.00,"1,329",
109/02/25,"1,950,335","294,635,592",149.50,153.50,148.50,153.00,+2.00,"1,405",
109/02/26,"1,507,454","226,847,100",151.00,152.00,149.50,150.00,-3.00,"1,038",
109/02/27,"3,773,234","552,185,342",152.00,155.00,142.00,142.00,-8.00,"2,731",
109/03/02,"1,747,958","242,700,536",136.00,142.50,132.50,142.00, 0.00,"1,306",
109/03/03,"1,326,920","191,247,100",145.00,145.50,142.50,143.50,+1.50,917,
109/03/04,"1,827,547","255,216,379",142.00,142.50,138.00,138.50,-5.00,"1,388",
109/03/05,"1,682,865","240,702,560",142.00,146.00,140.50,145.00,+6.50,"1,191",
109/03/06,"1,095,761","154,129,919",143.00,143.50,139.50,140.00,-5.00,820,
109/03/09,"1,867,370","257,228,560",137.50,139.00,136.00,138.00,-2.00,"1,159",
109/03/10,"3,149,221","423,168,556",136.50,137.00,132.00,135.00,-3.00,"2,021",
109/03/11,"1,612,314","220,446,232",136.50,138.50,134.00,134.00,-1.00,"1,025",
109/03/12,"3,829,041","477,093,043",132.00,132.00,121.00,123.00,-11.00,"2,344",
109/03/13,"3,995,601","461,460,324",113.00,124.50,111.00,124.50,+1.50,"2,537",
109/03/16,"2,777,757","329,441,176",129.00,129.00,113.50,114.00,-10.50,"2,004",
109/03/17,"4,620,756","497,424,012",110.00,113.50,104.00,107.50,-6.50,"3,319",
109/03/18,"3,469,258","382,723,944",115.00,115.00,107.00,107.00,-0.50,"2,594",
109/03/19,"3,552,757","352,685,347",105.00,105.00,96.30,98.80,-8.20,"2,406",
109/03/20,"2,138,235","224,312,555",104.00,106.50,101.50,104.50,+5.70,"1,455",
109/03/23,"1,814,064","175,459,415",98.50,99.90,95.00,95.00,-9.50,"1,487",
109/03/24,"2,051,489","208,606,509",98.90,103.50,98.40,101.50,+6.50,"1,592",
109/03/25,"1,685,206","185,888,468",105.00,111.50,105.00,111.50,+10.00,997,
109/03/26,"2,164,060","248,979,488",117.00,117.00,112.00,117.00,+5.50,"1,612",
109/03/27,"2,408,551","291,094,120",121.00,123.00,119.00,120.50,+3.50,"1,597",
109/03/30,"1,037,840","123,691,480",119.00,122.00,115.50,122.00,+1.50,746,
109/03/31,"1,317,395","162,371,980",123.50,126.00,119.50,124.50,+2.50,959,
109/04/01,"1,428,946","178,024,412",126.00,128.00,122.00,122.00,-2.50,"1,168",
109/04/06,"1,041,433","128,719,509",122.00,125.00,122.00,123.50,+1.50,675,
109/04/07,"899,859","114,760,740",127.50,129.00,125.50,129.00,+5.50,721,
109/04/08,"1,840,593","232,694,404",130.00,130.50,124.50,126.50,-2.50,"1,562",
109/04/09,"2,473,069","322,288,832",131.00,133.50,128.50,129.00,+2.50,"1,898",
109/04/10,"1,522,541","193,231,207",129.50,130.50,125.00,127.00,-2.00,"1,186",
109/04/13,"1,702,009","217,196,152",128.50,129.00,125.50,127.00, 0.00,"1,231",
109/04/14,"2,015,985","258,959,065",127.50,130.50,126.50,129.00,+2.00,"1,440",
109/04/15,"3,226,588","435,814,968",130.00,137.50,130.00,137.50,+8.50,"2,516",
109/04/16,"1,196,869","163,113,184",135.50,138.00,134.00,135.50,-2.00,959,
109/04/17,"3,196,070","440,986,621",138.50,141.50,135.50,137.50,+2.00,"2,314",
109/04/20,"1,606,863","213,965,210",137.50,137.50,132.00,132.50,-5.00,"1,460",
109/04/21,"1,949,400","258,095,989",132.50,134.00,131.00,131.50,-1.00,"1,114",
109/04/22,"1,194,521","156,213,531",130.50,133.50,128.50,132.00,+0.50,908,
109/04/23,"840,771","111,284,772",133.50,134.00,131.00,132.00, 0.00,700,
109/04/24,"871,610","114,062,300",130.50,132.00,129.50,131.00,-1.00,736,
109/04/27,"1,134,608","153,207,776",132.00,137.00,132.00,134.50,+3.50,796,
109/04/28,"1,372,430","189,347,270",137.00,140.00,134.50,140.00,+5.50,"1,117",
109/04/29,"1,606,080","226,173,360",141.00,142.00,139.00,142.00,+2.00,"1,198",
109/04/30,"1,972,617","277,331,263",144.00,145.50,139.00,139.00,-3.00,"1,563",
109/05/04,"929,643","128,378,877",137.00,140.00,136.00,139.50,+0.50,761,
109/05/05,"767,350","106,607,800",141.00,141.00,137.00,137.50,-2.00,635,
109/05/06,"967,497","133,872,083",137.50,140.00,136.50,138.50,+1.00,753,
109/05/07,"781,603","109,062,420",139.00,140.50,138.00,140.00,+1.50,564,
109/05/08,"878,386","123,075,345",141.00,141.50,139.50,139.50,-0.50,526,
109/05/11,"664,986","92,224,560",139.50,139.50,138.00,138.00,-1.50,482,
109/05/12,"1,067,836","146,062,236",137.50,138.50,135.00,138.50,+0.50,871,
109/05/13,"1,307,217","176,230,578",138.00,138.00,134.00,134.00,-4.50,"1,066",
109/05/14,"1,982,468","260,370,840",132.50,133.00,130.00,131.00,-3.00,"1,445",
109/05/15,"1,074,683","143,293,545",132.50,136.00,130.00,135.50,+4.50,810,
109/05/18,"922,962","122,786,446",134.00,135.00,131.00,133.00,-2.50,710,
109/05/19,"1,768,315","233,286,920",135.00,135.50,130.50,131.00,-2.00,"1,274",
109/05/20,"1,168,515","156,574,267",132.50,135.50,132.50,134.50,+3.50,931,
109/05/21,"1,045,059","143,976,052",136.00,139.50,136.00,137.00,+2.50,786,
109/05/22,"1,751,786","232,277,359",137.50,138.00,130.50,130.50,-6.50,"1,400",
109/05/25,"452,570","59,856,093",132.50,134.00,130.50,133.50,+3.00,379,
109/05/26,"558,456","74,796,376",134.00,135.00,133.00,133.50, 0.00,462,
109/05/27,"1,069,600","143,633,700",135.00,137.00,132.50,133.00,-0.50,887,
109/05/28,"917,956","122,466,213",133.50,135.50,131.50,132.00,-1.00,799,
109/05/29,"999,994","131,610,214",131.50,133.50,131.00,131.00,-1.00,652,
109/06/01,"853,591","114,691,285",131.50,135.50,131.50,135.50,+4.50,710,
109/06/02,"717,242","96,856,670",135.50,136.50,134.00,135.00,-0.50,469,
109/06/03,"1,087,936","148,130,232",136.50,137.50,134.50,136.50,+1.50,772,
109/06/04,"1,082,960","149,381,459",137.50,139.00,136.00,138.50,+2.00,844,
109/06/05,"648,431","89,783,478",138.50,139.50,137.50,138.00,-0.50,509,
109/06/08,"572,689","79,219,960",139.00,139.50,136.50,139.00,+1.00,444,
109/06/09,"2,448,403","349,075,323",143.00,144.50,141.50,141.50,+2.50,"1,841",
109/06/10,"1,761,056","252,376,008",144.00,144.50,141.50,143.50,+2.00,"1,171",
109/06/11,"2,416,107","348,993,622",143.50,146.50,142.50,146.50,+3.00,"1,801",
109/06/12,"3,801,986","541,957,503",143.00,148.00,139.00,142.50,-4.00,"2,893",
109/06/15,"1,406,690","201,949,133",143.00,145.00,142.00,142.00,-0.50,"1,003",
109/06/16,"2,547,758","373,784,652",144.00,149.00,144.00,144.50,+2.50,"1,803",
109/06/17,"1,454,153","213,728,644",146.00,149.00,144.50,148.50,+4.00,"1,089",
109/06/18,"2,619,365","396,378,480",149.00,153.50,148.50,152.00,+3.50,"2,072",
109/06/19,"1,467,258","222,821,700",153.00,154.50,149.00,151.50,-0.50,"1,003",
109/06/22,"1,106,021","168,895,171",151.00,154.50,150.50,151.50, 0.00,802,
109/06/23,"1,322,964","196,664,186",153.00,153.00,147.50,147.50,-4.00,973,
109/06/24,"1,198,621","176,665,975",148.00,149.50,145.50,147.00,-0.50,657,
109/06/29,"1,232,560","180,842,380",145.00,148.50,144.00,148.50,+1.50,845,
109/06/30,"1,880,025","283,322,785",148.50,152.50,148.00,151.50,+3.00,"1,275",
109/07/01,"1,015,462","154,658,300",152.00,153.50,150.00,150.00,-1.50,670,
109/07/02,"1,191,869","180,081,219",151.00,153.00,149.50,151.00,+1.00,890,
109/07/03,"2,940,590","456,792,130",153.00,157.50,152.00,157.00,+6.00,"2,031",
109/07/06,"3,144,342","500,118,036",160.00,164.00,156.50,158.00,+1.00,"2,287",
109/07/07,"1,241,658","196,648,464",161.00,161.00,155.00,159.00,+1.00,"1,032",
109/07/08,"1,327,878","208,203,658",158.50,159.50,156.00,156.50,-2.50,857,
109/07/09,"1,874,534","289,861,452",158.50,158.50,153.00,153.50,-3.00,957,
109/07/10,"1,476,568","228,756,040",154.00,157.00,151.50,155.00,+1.50,"1,063",
109/07/13,"737,698","113,734,794",156.50,157.50,153.00,153.00,-2.00,565,
109/07/14,"428,639","65,472,628",153.50,154.00,152.00,152.00,-1.00,374,
109/07/15,"3,857,034","614,506,372",153.00,163.50,153.00,158.00,+6.00,"2,787",
109/07/16,"1,665,259","262,328,422",159.00,160.00,154.50,159.00,+1.00,"1,364",
109/07/17,"1,903,046","306,161,414",160.00,164.00,158.00,160.50,+1.50,"1,387",
109/07/20,"3,454,449","568,596,289",165.00,172.00,159.50,162.50,+2.00,"2,773",
109/07/21,"3,569,255","602,213,095",166.00,171.00,165.50,170.00,+7.50,"2,555",
109/07/22,"3,438,423","599,263,602",170.00,177.00,170.00,174.00,+4.00,"2,574",
109/07/23,"4,995,055","904,520,120",177.50,186.50,175.00,185.50,+11.50,"3,233",
109/07/24,"3,075,789","537,394,419",178.00,180.00,171.00,172.00,X0.00,"2,289",
109/07/27,"1,889,962","325,831,078",172.50,177.00,168.00,170.00,-2.00,"1,584",
109/07/28,"1,212,109","206,132,530",172.00,173.50,168.00,171.00,+1.00,936,
109/07/29,"1,218,519","203,515,654",170.00,171.50,165.00,166.00,-5.00,953,
109/07/30,"1,153,378","195,610,691",168.00,172.50,168.00,169.00,+3.00,831,
109/07/31,"2,287,195","382,841,980",172.50,173.50,164.00,164.50,-4.50,"1,685",
109/08/03,"990,606","166,368,202",166.00,171.00,165.00,168.00,+3.50,793,
109/08/04,"1,432,818","238,235,242",168.00,168.50,165.50,167.50,-0.50,"1,026",
109/08/05,"1,069,929","182,061,859",168.50,172.00,167.50,171.00,+3.50,829,
109/08/06,"2,218,488","368,407,735",173.00,173.00,162.50,163.50,-7.50,"1,647",
109/08/07,"2,552,364","407,630,920",164.50,165.50,157.50,160.00,-3.50,"1,933",
109/08/10,"842,118","133,501,644",162.00,162.00,157.50,158.00,-2.00,738,
109/08/11,"905,467","143,880,720",160.00,161.00,157.50,158.50,+0.50,769,
109/08/12,"864,040","135,043,320",158.00,158.50,154.00,158.00,-0.50,739,
109/08/13,"925,062","144,059,548",160.00,160.00,154.00,154.00,-4.00,733,
109/08/14,"2,875,328","455,980,487",155.00,160.00,154.50,159.00,+5.00,835,
109/08/17,"697,836","111,336,341",159.00,161.00,156.50,159.00, 0.00,613,
109/08/18,"1,260,320","195,831,920",159.00,160.00,154.50,155.50,-3.50,833,
109/08/19,"1,500,714","237,076,953",157.50,159.50,156.00,157.50,+2.00,"1,028",
109/08/20,"2,130,254","322,596,354",157.50,158.50,147.50,151.00,-6.50,"1,618",
109/08/21,"923,903","142,202,413",152.00,156.00,151.50,155.50,+4.50,789,
109/08/24,"1,206,529","190,367,140",154.50,161.00,153.50,160.00,+4.50,913,
109/08/25,"1,252,249","197,291,842",159.50,160.50,156.00,158.00,-2.00,933,
109/08/26,"1,989,647","324,715,781",157.50,166.00,156.50,164.00,+6.00,"1,485",
109/08/27,"1,750,304","288,032,356",165.00,167.00,162.50,165.00,+1.00,"1,219",
109/08/28,"1,917,945","320,105,480",167.00,169.00,164.00,164.50,-0.50,"1,387",
109/08/31,"1,050,169","169,999,540",166.50,166.50,160.00,161.00,-3.50,806,
109/09/01,"1,807,800","297,365,298",161.00,167.00,161.00,163.00,+2.00,"1,182",
109/09/02,"1,156,916","186,307,016",163.50,165.00,159.50,160.50,-2.50,814,
109/09/03,"927,823","149,799,680",162.50,164.50,160.00,160.00,-0.50,712,
109/09/04,"961,256","151,726,588",158.50,160.50,155.50,157.00,-3.00,712,
109/09/07,"922,658","141,992,002",157.00,157.00,152.00,152.00,-5.00,761,
109/09/08,"659,653","101,650,715",152.50,156.00,152.50,153.00,+1.00,549,
109/09/09,"546,450","83,260,350",152.00,155.50,151.00,154.50,+1.50,445,
109/09/10,"736,968","111,988,604",155.00,155.50,151.00,151.50,-3.00,621,
109/09/11,"1,299,636","201,477,490",153.00,156.00,153.00,156.00,+4.50,737,
109/09/14,"686,522","107,882,476",155.50,159.00,153.50,159.00,+3.00,591,
109/09/15,"463,564","74,116,676",159.00,161.00,159.00,160.00,+1.00,365,
109/09/16,"487,680","78,537,300",159.50,162.00,159.50,160.50,+0.50,407,
109/09/17,"662,842","107,186,904",159.50,163.00,159.50,162.50,+2.00,573,
109/09/18,"1,004,811","165,119,315",162.50,166.00,161.50,166.00,+3.50,669,
109/09/21,"1,498,040","246,379,406",166.00,166.50,162.50,163.00,-3.00,555,
109/09/22,"869,893","138,689,396",162.00,163.00,157.50,157.50,-5.50,578,
109/09/23,"541,198","84,742,690",157.50,159.50,155.00,155.00,-2.50,389,
