timestamp,open,high,low,close,volume
2020-01-02,145.5,148,144,146,1211244
2020-01-03,149,152,147.5,148,4896894
2020-01-06,148,151,147.5,147.5,2230143
2020-01-07,149,151,145.5,150.5,1914565
2020-01-08,148.5,149.5,145.5,146,1087460
2020-01-09,151,153.5,149,153,3502267
2020-01-10,153.5,154,151.5,153.5,1292239
2020-01-13,160,168.5,157,168.5,6869784
2020-01-14,169.5,170.5,167.5,168.5,6277661
2020-01-15,169,169.5,163,164,2565447
2020-01-16,162,163.5,157.5,160,2585145
2020-01-17,161.5,162,158.5,159.5,958752
2020-01-20,161,162.5,158,158.5,3606399
2020-01-30,153,156,147,148,2399466
2020-01-31,151,152.5,148.5,150.5,1658476
2020-02-03,145.5,149.5,144,146,1498151
2020-02-04,148,150,146,150,1603665
2020-02-05,151.5,153,148.5,151,2338395
2020-02-06,153.5,156.5,151.5,155,3801433
2020-02-07,158,158,150,151.5,2989803
2020-02-10,150,153,149.5,149.5,1760239
2020-02-11,150.5,153,150,152,1439040
2020-02-12,155,160.5,154,160,3804231
2020-02-13,162,164.5,159,162,3451142
2020-02-14,164,164.5,160,160.5,1582437
2020-02-17,160,162,158.5,162,1548425
2020-02-18,162,166.5,157.5,159,3116933
2020-02-19,160.5,162,159,160,1197159
2020-02-20,162,165,159,160,2153875
2020-02-21,161.5,161.5,157,157,1072705
2020-02-24,154.5,155.5,150,151,1963817
2020-02-25,149.5,153.5,148.5,153,1950335
2020-02-26,151,152,149.5,150,1507454
2020-02-27,152,155,142,142,3773234
2020-03-02,136,142.5,132.5,142,1747958
2020-03-03,145,145.5,142.5,143.5,1326920
2020-03-04,142,142.5,138,138.5,1827547
2020-03-05,142,146,140.5,145,1682865
2020-03-06,143,143.5,139.5,140,1095761
2020-03-09,137.5,139,136,138,1867370
2020-03-10,136.5,137,132,135,3149221
2020-03-11,136.5,138.5,134,134,1612314
2020-03-12,132,132,121,123,3829041
2020-03-13,113,124.5,111,124.5,3995601
