timestamp,open,high,low,close,volume
2020-01-02,43.5,43.55,42.95,43.2,3211367
2020-01-03,43.2,43.2,42.2,42.45,5025504
2020-01-06,42.4,42.4,41.9,42,2970761
2020-01-07,42,43.05,42,43,3259757
2020-01-08,43,43.25,42.7,42.75,1546905
2020-01-09,42.5,43,42.25,42.95,1931609
2020-01-10,42.95,43,42.65,43,1194941
2020-01-13,43.5,43.65,43.05,43.25,2151094
2020-01-14,43.25,43.3,43.05,43.05,1190694
2020-01-15,43.1,43.3,42.8,42.85,1259874
2020-01-16,42.8,42.9,42.5,42.9,1214157
2020-01-17,43,43.1,42.8,43,875086
2020-01-20,43.15,43.15,42.5,42.6,1692952
2020-01-30,40.8,41.15,40,40.4,4849249
2020-01-31,40.4,41.5,40.35,41.3,2110083
2020-02-03,40.05,41.1,39.9,41.05,2616942
2020-02-04,41,41.35,41,41.05,1277729
2020-02-05,41.1,41.5,40.9,41.05,1658714
2020-02-06,41.1,41.4,41,41.3,1791121
2020-02-07,41.3,41.4,40.45,40.5,3218845
2020-02-10,40.1,40.5,40.05,40.25,1890595
2020-02-11,40.25,40.7,40.15,40.5,2764454
2020-02-12,40.75,40.8,40.2,40.65,1740899
2020-02-13,40.6,40.95,40.5,40.7,1240071
2020-02-14,40.7,40.9,40.65,40.75,996085
2020-02-17,40.7,41.15,40.7,40.95,976254
2020-02-18,40.95,42.4,40.95,41.45,2696615
2020-02-19,41.45,41.65,41.1,41.45,1485236
2020-02-20,41.6,41.8,41.3,41.3,2062599
2020-02-21,41.4,41.45,40.9,40.95,1961340
2020-02-24,40.95,40.95,40.5,40.55,1568643
2020-02-25,40.3,40.5,40.05,40.45,1835035
2020-02-26,40.2,40.4,40.15,40.15,1435433
2020-02-27,40.25,40.35,40.1,40.3,1207216
2020-03-02,39.8,40.3,39.65,40,1956912
2020-03-03,40.55,40.6,40.1,40.15,1125223
2020-03-04,40.15,40.15,39.9,40,1281472
2020-03-05,40.2,40.35,40.1,40.3,954351
2020-03-06,40.3,40.3,40,40.05,1289398
2020-03-09,40,40,38.65,38.65,5462180
2020-03-10,38.1,38.5,37.7,38.4,4281968
2020-03-11,38.6,39.25,38.6,38.7,2104877
2020-03-12,38.45,38.45,37.2,37.4,4082834
