timestamp,open,high,low,close,volume
2020-01-02,42.3,43.85,42.2,43.6,39321623
2020-01-03,44.2,44.25,42.3,42.5,28586557
2020-01-06,41.95,42,40.85,41.35,25307713
2020-01-07,41.7,41.8,41.1,41.3,17381682
2020-01-08,40.55,41,40.3,40.45,15980292
2020-01-09,41,41.55,40.95,41.05,16333142
2020-01-10,41.4,42.4,41.25,42.4,28099535
2020-01-13,43,43.9,42.65,43.9,33550483
2020-01-14,45,46,44.5,45.4,80918532
2020-01-15,45.2,45.6,44.4,44.75,36881631
2020-01-16,44.6,44.6,43.55,43.6,49209118
2020-01-17,43.75,44.45,43.15,43.25,28452980
2020-01-20,43.75,44.8,43.65,44.8,31951515
2020-01-30,40.4,40.85,40.35,40.35,33662777
2020-01-31,40.1,40.8,37.1,38.65,53858220
2020-02-03,36.5,37.75,35.25,36.75,44675268
2020-02-04,37.65,40.25,37.15,40.25,57378206
2020-02-05,40.85,40.85,39.1,39.15,38062741
2020-02-06,39.7,40.55,39.4,40.2,30604117
2020-02-07,39.5,39.8,38.85,38.9,20366369
2020-02-10,36,39.85,36,39.85,43809914
2020-02-11,40.3,40.75,39.7,40.3,25867623
2020-02-12,40.6,42.9,40.35,42.85,61654202
2020-02-13,43,43.1,42,42.05,33634885
2020-02-14,41.85,42.55,41.5,41.5,29431551
2020-02-17,41,41.85,40.9,41.35,17283432
2020-02-18,41,41.6,40.8,41.1,13744110
2020-02-19,41.3,42.15,41.3,41.75,18911820
2020-02-20,42.15,42.85,41.9,42,22564169
2020-02-21,41.85,42.4,41.7,41.7,22592495
2020-02-24,40.8,42.45,40.8,42.45,21795786
2020-02-25,42.05,42.4,41.7,41.75,19099303
2020-02-26,41.3,42.5,41.05,41.25,23766415
2020-02-27,41.6,41.85,39.2,40,31297979
2020-03-02,38.8,40.15,38.35,39.25,27736693
2020-03-03,40.6,42.35,40.3,41.45,43747786
2020-03-04,41.5,42.15,41,41.4,28075976
2020-03-05,42.2,43.2,41.5,41.9,64813421
2020-03-06,41.3,42.1,41.3,41.6,14802395
2020-03-09,41.2,41.85,39.5,39.5,33854007
2020-03-10,38.75,39.75,37.65,38.95,49533282
2020-03-11,39.3,40,37.4,37.4,40124043
2020-03-12,36.8,36.8,33.7,33.7,67001624
2020-03-13,30.35,31.5,30.35,31.45,44992560
2020-03-16,31.3,31.85,28.4,28.4,36863881
