timestamp,open,high,low,close,volume
2020-01-02,27.95,27.95,27.8,27.95,10281275
2020-01-03,27.95,28,27.85,28,12500288
2020-01-06,27.9,27.9,27.8,27.8,11942169
2020-01-07,27.8,27.85,27.65,27.8,12085430
2020-01-08,27.8,27.85,27.65,27.7,14378398
2020-01-09,27.75,27.95,27.75,27.9,12677291
2020-01-10,28,28.2,27.95,28.1,26086772
2020-01-13,28.2,28.55,28.15,28.55,27047550
2020-01-14,28.55,28.95,28.5,28.65,32317361
2020-01-15,28.75,28.8,28.5,28.6,20079794
2020-01-16,28.7,28.85,28.6,28.85,15537434
2020-01-17,28.9,29,28.75,29,22943585
2020-01-20,29.05,29.35,29.05,29.3,25263867
2020-01-30,28.2,28.7,28.1,28.1,101984608
2020-01-31,28.05,28.6,28.05,28.1,50262113
2020-02-03,27.5,28.1,27.2,28.05,47814606
2020-02-04,28.35,28.65,28.25,28.65,28525918
2020-02-05,28.9,28.95,28.5,28.85,29175089
2020-02-06,29,29.15,28.95,29.1,24239963
2020-02-07,28.95,29,28.55,28.7,23713706
2020-02-10,28.5,28.7,28.35,28.7,22290159
2020-02-11,28.8,28.9,28.65,28.75,12178386
2020-02-12,28.75,28.85,28.7,28.75,12898189
2020-02-13,28.9,29.1,28.9,29,21406414
2020-02-14,29,29.05,28.85,28.9,17590974
2020-02-17,28.9,29,28.75,29,14614940
2020-02-18,28.95,29.1,28.9,29.1,15107047
2020-02-19,29.2,29.9,29.15,29.85,40493967
2020-02-20,30,30.3,30,30,33113487
2020-02-21,30,30.1,29.85,29.85,16715355
2020-02-24,29.65,29.75,29.5,29.5,26643845
2020-02-25,29.05,29.7,29,29.55,26708840
2020-02-26,29.25,29.45,29.2,29.3,32517923
2020-02-27,29.35,29.45,28.9,29.05,45665511
2020-03-02,28.5,28.9,28.5,28.65,53866787
2020-03-03,29.1,29.25,28.8,28.8,21741837
2020-03-04,28.75,29,28.6,29,22019064
2020-03-05,29.1,29.5,29.1,29.5,30147406
2020-03-06,29.3,29.35,29,29.1,26293669
2020-03-09,28.5,28.6,28.05,28.15,75592926
2020-03-10,27.45,28.3,27.45,28,60002467
2020-03-11,28.05,28.15,27.8,27.8,43045511
2020-03-12,27.85,27.9,26.75,27.05,130071277
2020-03-13,25.25,26.7,25,26.5,129436727
2020-03-16,26.05,26.2,25.2,25.2,88087851
2020-03-17,23.9,24.4,23.55,23.55,163608415
2020-03-18,22.8,23.25,22.2,22.2,162751115
2020-03-19,20.7,20.75,20,20,220178259
2020-03-20,20.4,22,20.4,22,187037322
2020-03-23,20.45,21.8,20.25,21.2,68163781
2020-03-24,22.15,23.1,22.15,22.55,83262628
2020-03-25,23.8,24.6,23.8,24.2,121669935
2020-03-26,24.45,24.55,23.35,24.1,66348754
2020-03-27,24.9,24.9,24.1,24.2,69082195
2020-03-30,23.4,24.35,23.3,24.1,48182595
2020-03-31,24.5,24.65,24.1,24.25,41170026
2020-04-01,24.3,24.45,24.1,24.25,33155076
2020-04-06,24.35,24.45,23.7,24.25,55701661
2020-04-07,24.5,24.6,24.4,24.6,43578430
2020-04-08,24.5,25,24.4,25,42482098
2020-04-09,25.05,25.75,25.05,25.5,48668184
2020-04-10,25.55,25.9,25.5,25.85,34566147
2020-04-13,25.8,25.85,25.3,25.5,35649983
2020-04-14,25.5,26.3,25.4,26.05,51905569
2020-04-15,26.35,26.65,26.3,26.65,47372365
2020-04-16,26.4,26.5,26.15,26.4,37902749
2020-04-17,26.65,26.85,26.25,26.3,43547033
2020-04-20,26.3,26.3,25.95,26.2,27835416
2020-04-21,26,26.1,25.5,25.6,51474385
2020-04-22,25,25.5,25,25.35,35828341
2020-04-23,25.55,25.85,25.3,25.5,30801954
2020-04-24,25.5,25.75,25.5,25.7,17969103
2020-04-27,26.1,26.25,25.85,26.2,26669558
2020-04-28,26.4,26.5,26.2,26.4,22347065
2020-04-29,26.5,26.85,26.45,26.75,35456549
2020-04-30,27,27.4,26.95,27.3,47957805
2020-05-04,26.55,27,26.5,26.8,35159046
2020-05-05,26.95,27.15,26.7,26.85,18691633
2020-05-06,26.8,26.9,26.55,26.85,21081052
2020-05-07,26.85,27,26.7,26.8,20174235
2020-05-08,26.85,27,26.8,26.85,23129960
2020-05-11,27.05,27.15,27,27.05,30746530
2020-05-12,26.95,27,26.85,26.85,25969857
2020-05-13,26.8,27.15,26.75,27.15,17841994
2020-05-14,27.05,27.05,26.8,26.9,22264653
2020-05-15,27,27.1,26.8,26.95,18584346
2020-05-18,26.95,27,26.75,26.8,42286752
2020-05-19,27.1,27.15,26.9,26.9,66144695
2020-05-20,27.1,27.15,26.9,27,23220111
2020-05-21,27.05,27.1,26.9,27,23557581
2020-05-22,26.95,27,26.75,26.75,42037216
2020-05-25,26.75,26.85,26.55,26.85,18132963
2020-05-26,27,27.1,26.9,26.9,27176172
2020-05-27,26.9,27,26.9,26.95,23580838
2020-05-28,26.95,27,26.75,26.8,40422461
2020-05-29,26.8,27,26.65,26.65,87095790
2020-06-01,26.8,27.15,26.75,27.05,25701804
2020-06-02,27.05,27.6,27,27.55,44496412
2020-06-03,27.8,28.35,27.8,28.2,44228036
2020-06-04,28.3,28.35,27.8,28.1,43864792
2020-06-05,28,28.1,27.9,28,28764052
2020-06-08,28.1,28.15,28,28.1,28562469
2020-06-09,28.1,28.2,27.95,28.2,30368851
2020-06-10,28.2,28.35,28.1,28.35,29357058
2020-06-11,28.35,28.45,28,28,43514666
2020-06-12,27.4,27.85,27.2,27.65,64836348
2020-06-15,27.65,27.8,27.5,27.5,33152663
2020-06-16,27.75,28.2,27.75,28.05,30792448
2020-06-17,28.05,28.15,27.9,28.05,25570893
2020-06-18,28.05,28.05,27.85,28,14400751
2020-06-19,28,28,27.8,27.8,30544725
2020-06-22,27.8,27.85,27.7,27.8,17545954
2020-06-23,27.8,28,27.7,27.95,18814604
2020-06-24,27.95,28.05,27.85,27.95,17041266
2020-06-29,27.8,27.85,27.65,27.8,23808736
2020-06-30,27.8,27.85,27.7,27.8,24715598
2020-07-01,27.8,28,27.8,28,12705874
2020-07-02,28.05,28.1,27.9,28.05,17942671
2020-07-03,28.05,28.15,28,28.1,22627166
2020-07-06,28.1,28.4,28.1,28.4,33484044
2020-07-07,28.5,28.5,28.1,28.3,36664217
2020-07-08,28.3,28.5,28.3,28.45,24087413
2020-07-09,28.5,28.6,28.3,28.3,21497839
2020-07-10,28.25,28.35,28,28.3,27744116
2020-07-13,28.5,28.85,28.45,28.8,37391745
2020-07-14,29,29,28.8,28.8,24598785
2020-07-15,28.85,29,28.8,28.85,24956311
2020-07-16,28.95,29,28.85,28.95,27039372
2020-07-17,29,29.3,28.95,29.15,27910004
2020-07-20,29.15,29.3,29.1,29.25,28636706
2020-07-21,29.25,29.35,29.2,29.25,30084054
2020-07-22,29.25,29.3,29,29.2,40569261
